item_id,gt_sample,pde_class,num_method,phys_process,source,condition,corrupted_view,traj_level,names,order_seed,slot_1,slot_2,slot_3,slot_4,outlier_slot,gt_pde_class,gt_num_method,invalidity_note,desc_len_valid,desc_len_wrong,desc_len_delta,code_len_valid,code_len_wrong,code_len_delta,code_blank_runs_valid,code_blank_runs_wrong,traj_shape_valid,traj_shape_swap,render_grid,render_recon_err,flag_render_hard,flag_identity_leak,flag_near_duplicate,needs_exec
Wave_3|X_M|real|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_M,math,valid,real,0,description,trajectory,math,code,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_M|real|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_M,math,valid,real,1,math,code,trajectory,description,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_exec|obfuscated|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,obfuscated,0,math,description,trajectory,code,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,1
Wave_3|X_T_exec|obfuscated|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,obfuscated,1,trajectory,math,code,description,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,1
Wave_3|X_T_exec|real|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,real,0,math,description,trajectory,code,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,1
Wave_3|X_T_exec|real|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,real,1,trajectory,math,code,description,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,1
Wave_3|X_T_rand|obfuscated|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,obfuscated,0,math,code,trajectory,description,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_rand|obfuscated|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,obfuscated,1,trajectory,math,code,description,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_rand|real|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,real,0,math,code,trajectory,description,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_rand|real|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,real,1,trajectory,math,code,description,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_shuf|obfuscated|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,obfuscated,0,math,code,trajectory,description,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_shuf|obfuscated|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,obfuscated,1,trajectory,code,math,description,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_shuf|real|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,real,0,math,code,trajectory,description,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_shuf|real|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,real,1,trajectory,code,math,description,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_swap|obfuscated|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,obfuscated,0,math,code,trajectory,description,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_swap|obfuscated|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,obfuscated,1,trajectory,description,math,code,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_swap|real|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,real,0,math,code,trajectory,description,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_T_swap|real|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,real,1,trajectory,description,math,code,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_4|A0|obfuscated|0,Wave_4,wave,spectral,oscillation/restoration,human,A0,none,valid,obfuscated,0,trajectory,code,math,description,,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|A0|obfuscated|1,Wave_4,wave,spectral,oscillation/restoration,human,A0,none,valid,obfuscated,1,code,math,trajectory,description,,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|A0|real|0,Wave_4,wave,spectral,oscillation/restoration,human,A0,none,valid,real,0,trajectory,code,math,description,,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|A0|real|1,Wave_4,wave,spectral,oscillation/restoration,human,A0,none,valid,real,1,code,math,trajectory,description,,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_C|obfuscated|0,Wave_4,wave,spectral,oscillation/restoration,human,X_C,code,valid,obfuscated,0,math,trajectory,description,code,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_C|obfuscated|1,Wave_4,wave,spectral,oscillation/restoration,human,X_C,code,valid,obfuscated,1,math,code,trajectory,description,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_C|real|0,Wave_4,wave,spectral,oscillation/restoration,human,X_C,code,valid,real,0,math,trajectory,description,code,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_C|real|1,Wave_4,wave,spectral,oscillation/restoration,human,X_C,code,valid,real,1,math,code,trajectory,description,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_D|obfuscated|0,Wave_4,wave,spectral,oscillation/restoration,human,X_D,description,valid,obfuscated,0,math,trajectory,code,description,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_D|obfuscated|1,Wave_4,wave,spectral,oscillation/restoration,human,X_D,description,valid,obfuscated,1,math,description,code,trajectory,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_D|real|0,Wave_4,wave,spectral,oscillation/restoration,human,X_D,description,valid,real,0,math,trajectory,code,description,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_D|real|1,Wave_4,wave,spectral,oscillation/restoration,human,X_D,description,valid,real,1,math,description,code,trajectory,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_M|obfuscated|0,Wave_4,wave,spectral,oscillation/restoration,human,X_M,math,valid,obfuscated,0,description,code,trajectory,math,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_M|obfuscated|1,Wave_4,wave,spectral,oscillation/restoration,human,X_M,math,valid,obfuscated,1,code,math,trajectory,description,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_M|real|0,Wave_4,wave,spectral,oscillation/restoration,human,X_M,math,valid,real,0,description,code,trajectory,math,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_M|real|1,Wave_4,wave,spectral,oscillation/restoration,human,X_M,math,valid,real,1,code,math,trajectory,description,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_exec|obfuscated|0,Wave_4,wave,spectral,oscillation/restoration,human,X_T_exec,trajectory,T_exec,obfuscated,0,code,description,math,trajectory,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,1
Wave_4|X_T_exec|obfuscated|1,Wave_4,wave,spectral,oscillation/restoration,human,X_T_exec,trajectory,T_exec,obfuscated,1,math,trajectory,code,description,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,1
Wave_4|X_T_exec|real|0,Wave_4,wave,spectral,oscillation/restoration,human,X_T_exec,trajectory,T_exec,real,0,code,description,math,trajectory,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,1
Wave_4|X_T_exec|real|1,Wave_4,wave,spectral,oscillation/restoration,human,X_T_exec,trajectory,T_exec,real,1,math,trajectory,code,description,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,1
Wave_4|X_T_rand|obfuscated|0,Wave_4,wave,spectral,oscillation/restoration,human,X_T_rand,trajectory,T_rand,obfuscated,0,code,math,description,trajectory,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_rand|obfuscated|1,Wave_4,wave,spectral,oscillation/restoration,human,X_T_rand,trajectory,T_rand,obfuscated,1,description,trajectory,math,code,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_rand|real|0,Wave_4,wave,spectral,oscillation/restoration,human,X_T_rand,trajectory,T_rand,real,0,code,math,description,trajectory,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_rand|real|1,Wave_4,wave,spectral,oscillation/restoration,human,X_T_rand,trajectory,T_rand,real,1,description,trajectory,math,code,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_shuf|obfuscated|0,Wave_4,wave,spectral,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,obfuscated,0,math,description,code,trajectory,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_shuf|obfuscated|1,Wave_4,wave,spectral,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,obfuscated,1,description,trajectory,code,math,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_shuf|real|0,Wave_4,wave,spectral,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,real,0,math,description,code,trajectory,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_shuf|real|1,Wave_4,wave,spectral,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,real,1,description,trajectory,code,math,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_swap|obfuscated|0,Wave_4,wave,spectral,oscillation/restoration,human,X_T_swap,trajectory,T_swap,obfuscated,0,code,description,math,trajectory,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_swap|obfuscated|1,Wave_4,wave,spectral,oscillation/restoration,human,X_T_swap,trajectory,T_swap,obfuscated,1,code,trajectory,description,math,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_swap|real|0,Wave_4,wave,spectral,oscillation/restoration,human,X_T_swap,trajectory,T_swap,real,0,code,description,math,trajectory,4,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_4|X_T_swap|real|1,Wave_4,wave,spectral,oscillation/restoration,human,X_T_swap,trajectory,T_swap,real,1,code,trajectory,description,math,2,wave,spectral,,486,321,-165,998,975,-23,13,18,10x256x1x1,10x128x128x1,10x64x1x1,0.0924,0,0,0,0
Wave_5|A0|obfuscated|0,Wave_5,wave,explicit,oscillation,synthetic,A0,none,valid,obfuscated,0,code,math,description,trajectory,,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|A0|obfuscated|1,Wave_5,wave,explicit,oscillation,synthetic,A0,none,valid,obfuscated,1,code,description,trajectory,math,,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|A0|real|0,Wave_5,wave,explicit,oscillation,synthetic,A0,none,valid,real,0,code,math,description,trajectory,,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|A0|real|1,Wave_5,wave,explicit,oscillation,synthetic,A0,none,valid,real,1,code,description,trajectory,math,,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_C|obfuscated|0,Wave_5,wave,explicit,oscillation,synthetic,X_C,code,valid,obfuscated,0,code,math,description,trajectory,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_C|obfuscated|1,Wave_5,wave,explicit,oscillation,synthetic,X_C,code,valid,obfuscated,1,math,description,code,trajectory,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_C|real|0,Wave_5,wave,explicit,oscillation,synthetic,X_C,code,valid,real,0,code,math,description,trajectory,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_C|real|1,Wave_5,wave,explicit,oscillation,synthetic,X_C,code,valid,real,1,math,description,code,trajectory,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_D|obfuscated|0,Wave_5,wave,explicit,oscillation,synthetic,X_D,description,valid,obfuscated,0,description,math,trajectory,code,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_D|obfuscated|1,Wave_5,wave,explicit,oscillation,synthetic,X_D,description,valid,obfuscated,1,trajectory,math,description,code,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_D|real|0,Wave_5,wave,explicit,oscillation,synthetic,X_D,description,valid,real,0,description,math,trajectory,code,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_D|real|1,Wave_5,wave,explicit,oscillation,synthetic,X_D,description,valid,real,1,trajectory,math,description,code,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_M|obfuscated|0,Wave_5,wave,explicit,oscillation,synthetic,X_M,math,valid,obfuscated,0,math,description,trajectory,code,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_M|obfuscated|1,Wave_5,wave,explicit,oscillation,synthetic,X_M,math,valid,obfuscated,1,description,trajectory,math,code,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_M|real|0,Wave_5,wave,explicit,oscillation,synthetic,X_M,math,valid,real,0,math,description,trajectory,code,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_M|real|1,Wave_5,wave,explicit,oscillation,synthetic,X_M,math,valid,real,1,description,trajectory,math,code,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_exec|obfuscated|0,Wave_5,wave,explicit,oscillation,synthetic,X_T_exec,trajectory,T_exec,obfuscated,0,trajectory,math,description,code,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,1
Wave_5|X_T_exec|obfuscated|1,Wave_5,wave,explicit,oscillation,synthetic,X_T_exec,trajectory,T_exec,obfuscated,1,description,code,trajectory,math,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,1
Wave_5|X_T_exec|real|0,Wave_5,wave,explicit,oscillation,synthetic,X_T_exec,trajectory,T_exec,real,0,trajectory,math,description,code,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,1
Wave_5|X_T_exec|real|1,Wave_5,wave,explicit,oscillation,synthetic,X_T_exec,trajectory,T_exec,real,1,description,code,trajectory,math,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,1
Wave_5|X_T_rand|obfuscated|0,Wave_5,wave,explicit,oscillation,synthetic,X_T_rand,trajectory,T_rand,obfuscated,0,trajectory,math,description,code,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_rand|obfuscated|1,Wave_5,wave,explicit,oscillation,synthetic,X_T_rand,trajectory,T_rand,obfuscated,1,code,math,trajectory,description,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_rand|real|0,Wave_5,wave,explicit,oscillation,synthetic,X_T_rand,trajectory,T_rand,real,0,trajectory,math,description,code,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_rand|real|1,Wave_5,wave,explicit,oscillation,synthetic,X_T_rand,trajectory,T_rand,real,1,code,math,trajectory,description,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_shuf|obfuscated|0,Wave_5,wave,explicit,oscillation,synthetic,X_T_shuf,trajectory,T_shuf,obfuscated,0,trajectory,code,description,math,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_shuf|obfuscated|1,Wave_5,wave,explicit,oscillation,synthetic,X_T_shuf,trajectory,T_shuf,obfuscated,1,description,code,trajectory,math,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_shuf|real|0,Wave_5,wave,explicit,oscillation,synthetic,X_T_shuf,trajectory,T_shuf,real,0,trajectory,code,description,math,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_shuf|real|1,Wave_5,wave,explicit,oscillation,synthetic,X_T_shuf,trajectory,T_shuf,real,1,description,code,trajectory,math,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_swap|obfuscated|0,Wave_5,wave,explicit,oscillation,synthetic,X_T_swap,trajectory,T_swap,obfuscated,0,trajectory,math,code,description,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_swap|obfuscated|1,Wave_5,wave,explicit,oscillation,synthetic,X_T_swap,trajectory,T_swap,obfuscated,1,description,code,trajectory,math,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_swap|real|0,Wave_5,wave,explicit,oscillation,synthetic,X_T_swap,trajectory,T_swap,real,0,trajectory,math,code,description,1,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_5|X_T_swap|real|1,Wave_5,wave,explicit,oscillation,synthetic,X_T_swap,trajectory,T_swap,real,1,description,code,trajectory,math,3,wave,explicit,,418,356,-62,976,977,1,4,5,10x201x1x1,10x200x1x1,10x64x1x1,0.0385,0,0,0,0
Wave_6|A0|obfuscated|0,Wave_6,wave,spectral,oscillation,synthetic,A0,none,valid,obfuscated,0,trajectory,description,math,code,,wave,spectral,,377,307,-70,873,876,3,4,6,10x256x1x1,10x61x61x1,10x64x1x1,0.0121,0,0,0,0
Wave_6|A0|obfuscated|1,Wave_6,wave,spectral,oscillation,synthetic,A0,none,valid,obfuscated,1,description,math,trajectory,code,,wave,spectral,,377,307,-70,873,876,3,4,6,10x256x1x1,10x61x61x1,10x64x1x1,0.0121,0,0,0,0
Wave_6|A0|real|0,Wave_6,wave,spectral,oscillation,synthetic,A0,none,valid,real,0,trajectory,description,math,code,,wave,spectral,,377,307,-70,873,876,3,4,6,10x256x1x1,10x61x61x1,10x64x1x1,0.0121,0,0,0,0
Wave_6|A0|real|1,Wave_6,wave,spectral,oscillation,synthetic,A0,none,valid,real,1,description,math,trajectory,code,,wave,spectral,,377,307,-70,873,876,3,4,6,10x256x1x1,10x61x61x1,10x64x1x1,0.0121,0,0,0,0
Wave_6|X_C|obfuscated|0,Wave_6,wave,spectral,oscillation,synthetic,X_C,code,valid,obfuscated,0,trajectory,code,math,description,2,wave,spectral,,377,307,-70,873,876,3,4,6,10x256x1x1,10x61x61x1,10x64x1x1,0.0121,0,0,0,0
Wave_6|X_C|obfuscated|1,Wave_6,wave,spectral,oscillation,synthetic,X_C,code,valid,obfuscated,1,math,trajectory,description,code,4,wave,spectral,,377,307,-70,873,876,3,4,6,10x256x1x1,10x61x61x1,10x64x1x1,0.0121,0,0,0,0
Wave_6|X_C|real|0,Wave_6,wave,spectral,oscillation,synthetic,X_C,code,valid,real,0,trajectory,code,math,description,2,wave,spectral,,377,307,-70,873,876,3,4,6,10x256x1x1,10x61x61x1,10x64x1x1,0.0121,0,0,0,0
Wave_6|X_C|real|1,Wave_6,wave,spectral,oscillation,synthetic,X_C,code,valid,real,1,math,trajectory,description,code,4,wave,spectral,,377,307,-70,873,876,3,4,6,10x256x1x1,10x61x61x1,10x64x1x1,0.0121,0,0,0,0
Wave_6|X_D|obfuscated|0,Wave_6,wave,spectral,oscillation,synthetic,X_D,description,valid,obfuscated,0,math,description,trajectory,code,2,wave,spectral,,377,307,-70,873,876,3,4,6,10x256x1x1,10x61x61x1,10x64x1x1,0.0121,0,0,0,0
