model,title,pde_class,mod_type,question_type,candidate,letters,correct_letter,logprob_A,logprob_B,logprob_C,logprob_D,predicted_letter,correct,logprob_correct,margin,entropy,finish_reason
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_1,heat,NoComm_CorrVar_InValid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.03429530933499336,-3.4092953205108643,-8.409295082092285,-10.909295082092285,A,True,-0.03429530933499336,3.375000011175871,0.1453108758362493,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_1,heat,NoComm_CorrVar_InValid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.09079205989837646,-2.465792179107666,-8.090791702270508,-10.590791702270508,A,False,-2.465792179107666,-2.3750001192092896,0.29104967532152193,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_1,heat,NoComm_CorrVar_InValid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-14.62502670288086,-2.682172998902388e-05,-13.37502670288086,-16.12502670288086,B,True,-2.682172998902388e-05,14.62499988115087,6.9544528092196715e-06,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_1,heat,NoComm_CorrVar_InValid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",B,-4.265259742736816,-0.015259780921041965,-8.390259742736816,-10.577759742736816,B,True,-0.015259780921041965,4.249999961815774,0.07393387411348812,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_2,heat,CorrComm_Invalid,pde_class,,"{""A"": ""navier-stokes"", ""B"": ""wave"", ""C"": ""burgers"", ""D"": ""heat""}",D,-1.6028993129730225,-6.477899551391602,-7.227899551391602,-0.22789935767650604,D,True,-0.22789935767650604,1.3749999552965164,0.5192358831751274,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_2,heat,CorrComm_Invalid,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",B,-8.375810623168945,-0.0008108903421089053,-9.625810623168945,-12.500810623168945,B,True,-0.0008108903421089053,8.374999732826836,0.002161027603100707,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_2,heat,CorrComm_Invalid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-3.410013198852539,-0.035013262182474136,-8.035013198852539,-9.910013198852539,B,True,-0.035013262182474136,3.374999936670065,0.14531088388068797,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_2,heat,CorrComm_Invalid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.024548016488552094,-3.774548053741455,-8.524547576904297,-10.399547576904297,A,True,-0.024548016488552094,3.750000037252903,0.10941059839687478,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_2,heat,CorrComm_Invalid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.002348880982026458,-6.252348899841309,-9.127348899841309,-11.252348899841309,A,True,-0.002348880982026458,6.250000018859282,0.013970684621348341,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_2,heat,CorrComm_Invalid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.3512496054172516,-1.2262495756149292,-7.601249694824219,-9.913749694824219,A,False,-1.2262495756149292,-0.8749999701976776,0.6058826870606324,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_2,heat,CorrComm_Invalid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0005017452058382332,-7.75050163269043,-10.37550163269043,-13.25050163269043,A,True,-0.0005017452058382332,7.7499998874845915,0.003767467551186325,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_2,heat,CorrComm_Invalid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-1.2874520507466514e-05,-11.500012397766113,-14.000012397766113,-16.75001335144043,A,True,-1.2874520507466514e-05,11.499999523245606,0.00012662499210850357,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_2,heat,CorrComm_Invalid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",B,-10.375106811523438,-0.0001070442158379592,-11.125106811523438,-13.750106811523438,B,True,-0.0001070442158379592,10.3749997673076,0.00035492230222090144,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_2,heat,NoComm_CorrVar_InValid,pde_class,,"{""A"": ""wave"", ""B"": ""heat"", ""C"": ""navier-stokes"", ""D"": ""burgers""}",B,-7.626173496246338,-0.0011734035797417164,-8.00117301940918,-8.00117301940918,B,True,-0.0011734035797417164,7.625000092666596,0.010236957050665095,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_2,heat,NoComm_CorrVar_InValid,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",B,-12.875032424926758,-3.218599158572033e-05,-11.875032424926758,-14.875032424926758,B,True,-3.218599158572033e-05,12.875000238935172,3.5537784075082044e-05,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_2,heat,NoComm_CorrVar_InValid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.601885199546814,-0.22688524425029755,-7.9143853187561035,-9.789384841918945,B,True,-0.22688524425029755,1.3749999552965164,0.5029058421091054,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_2,heat,NoComm_CorrVar_InValid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0090462826192379,-4.7590460777282715,-9.00904655456543,-11.38404655456543,A,True,-0.0090462826192379,4.749999795109034,0.049357547751588404,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_2,heat,NoComm_CorrVar_InValid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.013609128072857857,-4.388608932495117,-8.013608932495117,-10.263608932495117,A,True,-0.013609128072857857,4.374999804422259,0.06689805326179907,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_2,heat,NoComm_CorrVar_InValid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.06330309808254242,-2.813302993774414,-7.813302993774414,-10.375802993774414,A,False,-2.813302993774414,-2.7499998956918716,0.2272058931797814,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_2,heat,NoComm_CorrVar_InValid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",B,-4.022984504699707,-0.022984402254223824,-9.022984504699707,-11.335484504699707,B,True,-0.022984402254223824,4.000000102445483,0.09009476052631839,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_2,heat,NoComm_CorrVar_InValid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.00018523407925385982,-8.750185012817383,-11.875185012817383,-14.500185012817383,A,True,-0.00018523407925385982,8.749999778738129,0.001544765993283801,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_2,heat,NoComm_CorrVar_InValid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",B,-5.878357887268066,-0.003357846289873123,-8.878357887268066,-11.190857887268066,B,True,-0.003357846289873123,5.875000040978193,0.01926030216049293,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_3,heat,CorrComm_Invalid,pde_class,,"{""A"": ""wave"", ""B"": ""burgers"", ""C"": ""heat"", ""D"": ""navier-stokes""}",C,-8.125926971435547,-8.250926971435547,-0.000927137560211122,-8.000926971435547,C,True,-0.000927137560211122,7.999999833875336,0.008130354559855392,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_3,heat,CorrComm_Invalid,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",B,-12.500060081481934,-6.007967749610543e-05,-11.750060081481934,-14.750060081481934,B,True,-6.007967749610543e-05,12.500000001804437,5.030963519646188e-05,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_3,heat,CorrComm_Invalid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.006058305036276579,-5.131058216094971,-9.506058692932129,-11.006058692932129,A,True,-0.006058305036276579,5.124999911058694,0.0362228389408474,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_3,heat,CorrComm_Invalid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.05628238618373871,-2.9312822818756104,-8.056282043457031,-9.931282043457031,A,True,-0.05628238618373871,2.8749998956918716,0.20841676749022803,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_3,heat,CorrComm_Invalid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.003324935445562005,-5.87832498550415,-8.628324508666992,-10.878324508666992,A,True,-0.003324935445562005,5.875000050058588,0.01926030201148952,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_3,heat,CorrComm_Invalid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-10.00014591217041,-0.00014554394874721766,-10.75014591217041,-13.75014591217041,B,False,-10.00014591217041,-10.000000368221663,0.0004993774170839932,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_3,heat,CorrComm_Invalid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-16.375001907348633,-1.9073468138230965e-06,-14.750001907348633,-17.750001907348633,B,False,-16.375001907348633,-16.37500000000182,1.3438537053887568e-06,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_3,heat,CorrComm_Invalid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-7.867782187531702e-06,-12.000007629394531,-14.500007629394531,-17.12500762939453,A,True,-7.867782187531702e-06,11.999999761612344,7.987430428048239e-05,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_3,heat,CorrComm_Invalid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",B,-7.12621545791626,-0.0012154342839494348,-9.751214981079102,-12.126214981079102,B,True,-0.0012154342839494348,7.12500002363231,0.006533521540199881,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_3,heat,NoComm_CorrVar_InValid,pde_class,,"{""A"": ""wave"", ""B"": ""burgers"", ""C"": ""navier-stokes"", ""D"": ""heat""}",D,-6.376923561096191,-8.751923561096191,-10.001923561096191,-0.001923617091961205,D,True,-0.001923617091961205,6.37499994400423,0.014582595908150468,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_3,heat,NoComm_CorrVar_InValid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0025983641389757395,-6.127598285675049,-9.127598762512207,-11.502598762512207,A,True,-0.0025983641389757395,6.124999921536073,0.015554241315351183,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_3,heat,NoComm_CorrVar_InValid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.01628618687391281,-4.141286373138428,-8.76628589630127,-10.51628589630127,A,True,-0.01628618687391281,4.125000186264515,0.08164810986242084,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_3,heat,NoComm_CorrVar_InValid,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",B,-9.750149726867676,-0.00014983485743869096,-10.125149726867676,-12.875149726867676,B,True,-0.00014983485743869096,9.749999892010237,0.000626632864230349,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_3,heat,NoComm_CorrVar_InValid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.008505547419190407,-4.883505344390869,-8.133505821228027,-10.383505821228027,A,True,-0.008505547419190407,4.874999796971679,0.04454515302600284,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_3,heat,NoComm_CorrVar_InValid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-7.251222610473633,-0.0012225781101733446,-9.751222610473633,-12.626222610473633,B,False,-7.251222610473633,-7.2500000323634595,0.005855032559423246,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_3,heat,NoComm_CorrVar_InValid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.16265951097011566,-1.9126595258712769,-7.912659645080566,-10.350159645080566,A,False,-1.9126595258712769,-1.7500000149011612,0.41930674370246795,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_3,heat,NoComm_CorrVar_InValid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0003962923656217754,-8.000396728515625,-11.250396728515625,-13.750396728515625,A,True,-0.0003962923656217754,8.000000436150003,0.003018206244916614,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_3,heat,NoComm_CorrVar_InValid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.03151039779186249,-3.531510353088379,-7.156510353088379,-9.594010353088379,A,True,-0.03151039779186249,3.4999999552965164,0.1323432303521902,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_4,heat,CorrComm_Invalid,pde_class,,"{""A"": ""navier-stokes"", ""B"": ""heat"", ""C"": ""burgers"", ""D"": ""wave""}",B,-15.375007629394531,-11.875007629394531,-7.510157047363464e-06,-14.875007629394531,C,False,-11.875007629394531,-11.875000119237484,9.858447565174209e-05,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_4,heat,CorrComm_Invalid,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",B,-10.750176429748535,-0.0001760566228767857,-11.250176429748535,-14.125176429748535,B,True,-0.0001760566228767857,10.750000373125658,0.0002519782858758723,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_4,heat,CorrComm_Invalid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.004729869309812784,-5.379729747772217,-9.754730224609375,-11.004730224609375,A,True,-0.004729869309812784,5.374999878462404,0.02939668247833002,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_4,heat,CorrComm_Invalid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.01720269024372101,-4.142202854156494,-8.267202377319336,-10.392202377319336,A,True,-0.01720269024372101,4.125000163912773,0.0816481113056767,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_4,heat,CorrComm_Invalid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.004314518999308348,-5.879314422607422,-8.129314422607422,-10.504314422607422,A,True,-0.004314518999308348,5.8749999036081135,0.01926030441464765,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_4,heat,CorrComm_Invalid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-7.819823804311454e-05,-9.500078201293945,-13.000078201293945,-14.375078201293945,A,True,-7.819823804311454e-05,9.500000003055902,0.0007858881858074197,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_4,heat,CorrComm_Invalid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.00110600795596838,-7.126105785369873,-9.751106262207031,-12.501106262207031,A,False,-7.126105785369873,-7.124999777413905,0.006533522949678706,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_4,heat,CorrComm_Invalid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-1.168244216387393e-05,-11.750011444091797,-13.875011444091797,-16.500011444091797,A,True,-1.168244216387393e-05,11.749999761649633,0.00010058814918974203,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_CorrComm_InValid_4,heat,CorrComm_Invalid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0002474478678777814,-8.50024700164795,-10.87524700164795,-13.50024700164795,A,True,-0.0002474478678777814,8.499999553780071,0.0019325777550137653,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_4,heat,NoComm_CorrVar_InValid,pde_class,,"{""A"": ""navier-stokes"", ""B"": ""wave"", ""C"": ""burgers"", ""D"": ""heat""}",D,-12.000035285949707,-10.875035285949707,-11.625035285949707,-3.4927710657939315e-05,D,True,-3.4927710657939315e-05,10.875000358239049,0.00041746606322098283,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_4,heat,NoComm_CorrVar_InValid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0038852221332490444,-5.878885269165039,-8.503885269165039,-11.128885269165039,A,True,-0.0038852221332490444,5.87500004703179,0.01926030206115736,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_4,heat,NoComm_CorrVar_InValid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.002859553089365363,-5.877859592437744,-10.252859115600586,-11.877859115600586,A,True,-0.002859553089365363,5.875000039348379,0.01926030218723728,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_4,heat,NoComm_CorrVar_InValid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.022468872368335724,-3.8974688053131104,-8.147468566894531,-10.522468566894531,A,True,-0.022468872368335724,3.8749999329447746,0.09932977527761941,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_4,heat,NoComm_CorrVar_InValid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.06606704741716385,-2.8160669803619385,-7.066067218780518,-9.31606674194336,A,True,-0.06606704741716385,2.7499999329447746,0.22720588739404482,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_4,heat,NoComm_CorrVar_InValid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-3.4100608825683594,-0.03506091609597206,-8.16006088256836,-9.84756088256836,B,True,-0.03506091609597206,3.3749999664723873,0.14531088066291256,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_4,heat,NoComm_CorrVar_InValid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-4.143856525421143,-0.01885666884481907,-8.5188570022583,-10.0813570022583,B,True,-0.01885666884481907,4.1249998565763235,0.08164813115044847,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_4,heat,NoComm_CorrVar_InValid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0002588890492916107,-8.500258445739746,-11.250258445739746,-13.750258445739746,A,True,-0.0002588890492916107,8.499999556690454,0.0019325777499824286,length
Qwen/Qwen2.5-Coder-32B-Instruct,Heat_NoComm_CorrVar_InValid_4,heat,NoComm_CorrVar_InValid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.31673043966293335,-1.3167304992675781,-6.941730499267578,-9.379230499267578,A,True,-0.31673043966293335,1.0000000596046448,0.5822030971672334,length
Qwen/Qwen2.5-Coder-32B-Instruct,Navier-stokes_CorrComm_InValid_1,navier-stokes,CorrComm_Invalid,pde_class,,"{""A"": ""heat"", ""B"": ""burgers"", ""C"": ""wave"", ""D"": ""navier-stokes""}",D,-16.75,-16.125,-17.5,-1.1920928244535389e-07,D,True,-1.1920928244535389e-07,16.124999880790718,3.1087995656473185e-06,length
Qwen/Qwen2.5-Coder-32B-Instruct,Navier-stokes_CorrComm_InValid_1,navier-stokes,CorrComm_Invalid,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.0015847040340304375,-6.501584529876709,-10.251585006713867,-11.501585006713867,A,True,-0.0015847040340304375,6.4999998258426785,0.011259996523366025,length
Qwen/Qwen2.5-Coder-32B-Instruct,Navier-stokes_CorrComm_InValid_1,navier-stokes,CorrComm_Invalid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-5.62942361831665,-0.004423476289957762,-8.004423141479492,-10.066923141479492,B,True,-0.004423476289957762,5.625000142026693,0.023814086740101853,length
Qwen/Qwen2.5-Coder-32B-Instruct,Navier-stokes_CorrComm_InValid_1,navier-stokes,CorrComm_Invalid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.055939652025699615,-2.9309396743774414,-8.555939674377441,-10.368439674377441,A,True,-0.055939652025699615,2.875000022351742,0.20841674908207536,length
Qwen/Qwen2.5-Coder-32B-Instruct,Navier-stokes_CorrComm_InValid_1,navier-stokes,CorrComm_Invalid,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",B,-12.250028610229492,-2.8490614567999728e-05,-12.125028610229492,-14.750028610229492,B,True,-2.8490614567999728e-05,12.250000119614924,6.340250449434302e-05,length
Qwen/Qwen2.5-Coder-32B-Instruct,Navier-stokes_CorrComm_InValid_1,navier-stokes,CorrComm_Invalid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.3148678541183472,-0.3148678243160248,-8.752367973327637,-10.502367973327637,B,True,-0.3148678243160248,1.0000000298023224,0.5822031030267257,length
Qwen/Qwen2.5-Coder-32B-Instruct,Navier-stokes_CorrComm_InValid_1,navier-stokes,CorrComm_Invalid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.9140149354934692,-0.16401498019695282,-8.85151481628418,-10.47651481628418,B,False,-1.9140149354934692,-1.7499999552965164,0.4193067568587714,length
Qwen/Qwen2.5-Coder-32B-Instruct,Navier-stokes_CorrComm_InValid_1,navier-stokes,CorrComm_Invalid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-19.125,-7.152555099310121e-07,-16.125,-18.875,B,True,-7.152555099310121e-07,19.12499928474449,9.950513357475768e-08,length
Qwen/Qwen2.5-Coder-32B-Instruct,Navier-stokes_CorrComm_InValid_1,navier-stokes,CorrComm_Invalid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.18042835593223572,-1.805428385734558,-7.680428504943848,-9.992928504943848,A,False,-1.805428385734558,-1.6250000298023224,0.44708388093400064,length
